epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,65.8959,0.52927,0.54732,0.94094,1,0.99402,0.995,0.83813,0.55959,0.47413,0.98944,0.006766,0.006766,0.006766
100,66.5509,0.49776,0.45758,1.00553,1,0.99402,0.995,0.83813,0.55959,0.47413,0.98944,0.006733,0.006733,0.006733
101,67.2297,0.48796,0.52882,1.02294,1,0.99402,0.995,0.83813,0.55959,0.47413,0.98944,0.0067,0.0067,0.0067
102,67.8935,0.52297,0.56181,0.87123,1,0.98694,0.995,0.90947,0.41167,0.46562,0.83395,0.006667,0.006667,0.006667
103,68.5475,0.41287,0.40242,0.90619,1,0.98694,0.995,0.90947,0.41167,0.46562,0.83395,0.006634,0.006634,0.006634
104,69.2024,0.46528,0.51934,1.01035,1,0.98694,0.995,0.90947,0.41167,0.46562,0.83395,0.006601,0.006601,0.006601
105,69.8626,0.54048,0.56376,1.03346,1,0.98694,0.995,0.90947,0.41167,0.46562,0.83395,0.006568,0.006568,0.006568
106,70.5116,0.50824,0.47284,0.95986,0.99514,1,0.995,0.92372,0.34524,0.31237,0.79045,0.006535,0.006535,0.006535
107,71.2047,0.47722,0.56451,1.00249,0.99514,1,0.995,0.92372,0.34524,0.31237,0.79045,0.006502,0.006502,0.006502
108,71.8931,0.54545,0.47177,1.03019,0.99514,1,0.995,0.92372,0.34524,0.31237,0.79045,0.006469,0.006469,0.006469
109,72.5813,0.43021,0.38271,0.97938,0.99514,1,0.995,0.92372,0.34524,0.31237,0.79045,0.006436,0.006436,0.006436
110,73.2815,0.51507,0.51735,0.9558,0.99644,1,0.995,0.9139,0.33457,0.3533,0.79071,0.006403,0.006403,0.006403
111,73.9478,0.39126,0.39634,0.98002,0.99644,1,0.995,0.9139,0.33457,0.3533,0.79071,0.00637,0.00637,0.00637
112,74.5947,0.46095,0.52041,0.98774,0.99644,1,0.995,0.9139,0.33457,0.3533,0.79071,0.006337,0.006337,0.006337
113,75.2453,0.45717,0.68218,1.00138,0.99644,1,0.995,0.9139,0.33457,0.3533,0.79071,0.006304,0.006304,0.006304
114,75.9175,0.56232,0.40954,1.01611,0.99494,1,0.995,0.90733,0.36403,0.30577,0.80289,0.006271,0.006271,0.006271
115,76.5667,0.38612,0.45141,1.01757,0.99494,1,0.995,0.90733,0.36403,0.30577,0.80289,0.006238,0.006238,0.006238
116,77.2221,0.47906,0.51065,1.00834,0.99494,1,0.995,0.90733,0.36403,0.30577,0.80289,0.006205,0.006205,0.006205
117,77.8733,0.45807,0.49123,0.94556,0.99494,1,0.995,0.90733,0.36403,0.30577,0.80289,0.006172,0.006172,0.006172
118,78.536,0.3686,0.38276,1.01454,0.99441,1,0.995,0.92627,0.36373,0.37824,0.77142,0.006139,0.006139,0.006139
119,79.2291,0.56076,0.45836,1.18829,0.99441,1,0.995,0.92627,0.36373,0.37824,0.77142,0.006106,0.006106,0.006106
120,79.9097,0.5523,0.54637,1.00468,0.99441,1,0.995,0.92627,0.36373,0.37824,0.77142,0.006073,0.006073,0.006073
121,80.5824,0.42641,0.36316,0.93576,0.99441,1,0.995,0.92627,0.36373,0.37824,0.77142,0.00604,0.00604,0.00604
122,81.2988,0.46345,0.41848,0.97709,0.99356,1,0.995,0.93622,0.35096,0.40041,0.77851,0.006007,0.006007,0.006007
123,81.9709,0.64321,0.76505,1.12169,0.99356,1,0.995,0.93622,0.35096,0.40041,0.77851,0.005974,0.005974,0.005974
124,82.6398,0.6379,0.59718,1.05067,0.99356,1,0.995,0.93622,0.35096,0.40041,0.77851,0.005941,0.005941,0.005941
125,83.3161,0.57946,0.3393,0.98923,0.99356,1,0.995,0.93622,0.35096,0.40041,0.77851,0.005908,0.005908,0.005908
126,84.002,0.35003,0.33203,0.88967,0.99512,1,0.995,0.96467,0.39286,0.40928,0.79845,0.005875,0.005875,0.005875
127,84.6731,0.39261,0.31866,0.91254,0.99512,1,0.995,0.96467,0.39286,0.40928,0.79845,0.005842,0.005842,0.005842
128,85.3414,0.52195,0.47707,0.96505,0.99512,1,0.995,0.96467,0.39286,0.40928,0.79845,0.005809,0.005809,0.005809
129,86.0029,0.53497,0.5454,0.95574,0.99512,1,0.995,0.96467,0.39286,0.40928,0.79845,0.005776,0.005776,0.005776
130,86.6797,0.39593,0.38746,0.96902,0.99284,1,0.995,0.94082,0.37447,0.3767,0.80879,0.005743,0.005743,0.005743
131,87.3223,0.51731,0.52902,1.09529,0.99284,1,0.995,0.94082,0.37447,0.3767,0.80879,0.00571,0.00571,0.00571
132,87.9568,0.46776,0.47932,1.02395,0.99284,1,0.995,0.94082,0.37447,0.3767,0.80879,0.005677,0.005677,0.005677
133,88.5879,0.42807,0.47153,0.86856,0.99284,1,0.995,0.94082,0.37447,0.3767,0.80879,0.005644,0.005644,0.005644
134,89.2279,0.54592,0.58175,1.11884,0.99409,1,0.995,0.93122,0.37298,0.34892,0.81761,0.005611,0.005611,0.005611
135,89.8593,0.36274,0.4664,0.9682,0.99409,1,0.995,0.93122,0.37298,0.34892,0.81761,0.005578,0.005578,0.005578
136,90.4806,0.61107,0.50558,1.19326,0.99409,1,0.995,0.93122,0.37298,0.34892,0.81761,0.005545,0.005545,0.005545
