epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
2,11.122,1.29708,1.97382,1.28749,0.85658,0.53889,0.75673,0.51663,1.1235,2.48165,1.34624,0.00125602,0.00125602,0.00125602
3,16.3635,1.37943,1.95213,1.34297,0.79363,0.77444,0.8337,0.51448,1.21855,1.64035,1.41988,0.00179127,0.00179127,0.00179127
4,21.5463,1.32199,1.75579,1.3413,0.87483,0.73568,0.85241,0.54816,1.22716,1.5515,1.4259,0.001703,0.001703,0.001703
5,26.8807,1.28838,1.45923,1.30425,0.80726,0.81876,0.87635,0.59717,1.1221,1.18045,1.3499,0.001604,0.001604,0.001604
6,32.2875,1.29304,1.39288,1.32697,0.89001,0.8518,0.90968,0.62668,1.11797,1.19165,1.35866,0.001505,0.001505,0.001505
7,37.464,1.18704,1.27603,1.27064,0.91608,0.90287,0.93851,0.66783,1.07061,0.96409,1.32845,0.001406,0.001406,0.001406
8,42.6402,1.19455,1.1843,1.23704,0.89915,0.88722,0.93137,0.65346,1.04115,1.03466,1.28774,0.001307,0.001307,0.001307
9,47.7875,1.11799,1.11562,1.1986,0.94873,0.90226,0.95565,0.6704,1.06395,0.82008,1.30089,0.001208,0.001208,0.001208
10,52.9932,1.06351,0.98065,1.18811,0.96077,0.92079,0.9547,0.71128,0.97028,0.75016,1.20869,0.001109,0.001109,0.001109
11,58.647,1.00711,0.97846,1.22197,0.90847,0.89552,0.93613,0.68714,1.02708,0.78423,1.26169,0.00101,0.00101,0.00101
12,63.7896,0.96381,0.86263,1.18763,0.92248,0.89474,0.94939,0.71,0.97365,0.72524,1.23034,0.000911,0.000911,0.000911
13,68.9042,0.93979,0.80202,1.16967,0.95444,0.95489,0.96444,0.76485,0.83394,0.59637,1.12445,0.000812,0.000812,0.000812
14,74.0325,0.8934,0.73533,1.13148,0.92091,0.94737,0.96007,0.75812,0.83372,0.6272,1.13919,0.000713,0.000713,0.000713
15,79.1197,0.85612,0.69636,1.10936,0.9621,0.96241,0.96839,0.77107,0.81139,0.5496,1.13226,0.000614,0.000614,0.000614
16,84.2457,0.82084,0.65196,1.08265,0.96169,0.96992,0.97104,0.76585,0.84097,0.54306,1.14549,0.000515,0.000515,0.000515
17,89.4,0.7969,0.62854,1.0703,0.94814,0.97744,0.97295,0.81405,0.75363,0.52021,1.09739,0.000416,0.000416,0.000416
18,94.5104,0.74566,0.58149,1.0447,0.98937,0.97744,0.97378,0.8059,0.72583,0.48907,1.07818,0.000317,0.000317,0.000317
19,99.6127,0.69923,0.57222,1.01787,0.98284,0.96992,0.97275,0.82249,0.69512,0.48493,1.0622,0.000218,0.000218,0.000218
20,104.765,0.70619,0.55847,1.02728,0.99234,0.97447,0.97217,0.82446,0.6795,0.47104,1.0515,0.000119,0.000119,0.000119
1,5.63496,1.82486,3.18797,1.55479,0.00523,0.82955,0.11347,0.04517,1.65322,3.6147,1.41815,0.000654762,0.000654762,0.000654762
2,12.1183,1.6891,2.22744,1.46051,0.82513,0.35795,0.45377,0.21846,1.81755,2.88655,1.62758,0.00125602,0.00125602,0.00125602
3,17.9261,1.67035,2.00675,1.45019,0.84497,0.55682,0.65366,0.33294,1.70773,1.95928,1.55587,0.00179127,0.00179127,0.00179127
4,24.0681,1.64868,1.81813,1.44804,0.68139,0.51036,0.56752,0.29807,1.83663,2.04048,1.58488,0.001703,0.001703,0.001703
5,29.6404,1.63188,1.74065,1.41285,0.78212,0.65266,0.72709,0.40182,1.6566,1.62944,1.48835,0.001604,0.001604,0.001604
6,35.3381,1.58267,1.54689,1.38705,0.75494,0.6875,0.72321,0.38368,1.68319,1.63821,1.48905,0.001505,0.001505,0.001505
1,6.72868,1.82486,3.18797,1.55479,0.00523,0.82955,0.11347,0.04517,1.65322,3.6147,1.41815,0.000654762,0.000654762,0.000654762
2,13.4537,1.6891,2.22744,1.46051,0.82513,0.35795,0.45377,0.21846,1.81755,2.88655,1.62758,0.00125602,0.00125602,0.00125602
3,19.3889,1.67035,2.00675,1.45019,0.84497,0.55682,0.65366,0.33294,1.70773,1.95928,1.55587,0.00179127,0.00179127,0.00179127
4,25.4852,1.64868,1.81813,1.44804,0.68139,0.51036,0.56752,0.29807,1.83663,2.04048,1.58488,0.001703,0.001703,0.001703
5,31.8725,1.63188,1.74065,1.41285,0.78212,0.65266,0.72709,0.40182,1.6566,1.62944,1.48835,0.001604,0.001604,0.001604
6,37.9161,1.58267,1.54689,1.38705,0.75494,0.6875,0.72321,0.38368,1.68319,1.63821,1.48905,0.001505,0.001505,0.001505
7,43.6842,1.5391,1.48946,1.36027,0.84949,0.67345,0.7497,0.4188,1.62565,1.6274,1.45163,0.001406,0.001406,0.001406
